Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2021,133,COL,1337,108
2021,133,COL,1338,140
2021,133,COL,1339,276
2021,133,COL,1340,298
2021,133,COL,1341,122
2021,133,COL,1342,330
2021,133,COL,1344,91
2021,133,COL,1345,25
2021,133,COL,1346,243
2021,133,COL,1347,223
2021,133,COL,1348,172
2021,133,COL,1349,187
2021,133,COL,1350,72
2021,133,COL,1351,294
2021,133,COL,1352,331
2021,133,COL,1353,42
2021,133,COL,1354,346
2021,133,COL,1355,129
2021,133,COL,1356,199
2021,133,COL,1357,196
2021,133,COL,1358,153
2021,133,COL,1359,279
2021,133,COL,1360,241
2021,133,COL,1361,7
2021,133,COL,1362,156
2021,133,COL,1363,297
2021,133,COL,1364,44
2021,133,COL,1365,97
2021,133,COL,1367,326
2021,133,COL,1368,324
2021,133,COL,1369,272
2021,133,COL,1370,262
2021,133,COL,1371,68
2021,133,COL,1372,152
2021,133,COL,1373,104
2021,133,COL,1374,58
2021,133,COL,1375,159
2021,133,COL,1376,180
2021,133,COL,1377,212
2021,133,COL,1378,166
2021,133,COL,1379,308
2021,133,COL,1380,269
2021,133,COL,1381,99
2021,133,COL,1382,21
2021,133,COL,1383,209
2021,133,COL,1384,285
2021,133,COL,1385,66
2021,133,COL,1386,233
2021,133,COL,1387,61
2021,133,COL,1388,46
2021,133,COL,1389,174
2021,133,COL,1390,83
2021,133,COL,1391,263
2021,133,COL,1392,266
2021,133,COL,1393,45
2021,133,COL,1394,344
2021,133,COL,1395,107
2021,133,COL,1396,195
2021,133,COL,1397,30
2021,133,COL,1398,338
2021,133,COL,1399,325
2021,133,COL,1400,9
2021,133,COL,1401,158
2021,133,COL,1402,120
2021,133,COL,1403,41
2021,133,COL,1404,307
2021,133,COL,1405,73
2021,133,COL,1406,304
2021,133,COL,1407,257
2021,133,COL,1408,162
2021,133,COL,1409,146
2021,133,COL,1410,303
2021,133,COL,1411,138
2021,133,COL,1412,74
2021,133,COL,1413,188
2021,133,COL,1414,109
2021,133,COL,1415,132
2021,133,COL,1416,98
2021,133,COL,1417,39
2021,133,COL,1418,144
2021,133,COL,1419,311
2021,133,COL,1420,128
2021,133,COL,1421,245
2021,133,COL,1422,65
2021,133,COL,1423,271
2021,133,COL,1424,183
2021,133,COL,1425,13
2021,133,COL,1426,225
2021,133,COL,1427,178
2021,133,COL,1428,114
2021,133,COL,1429,48
2021,133,COL,1430,218
2021,133,COL,1431,192
2021,133,COL,1433,28
2021,133,COL,1434,261
2021,133,COL,1435,176
2021,133,COL,1436,164
2021,133,COL,1437,19
2021,133,COL,1438,20
2021,133,COL,1439,36
2021,133,COL,1440,184
2021,133,COL,1441,237
2021,133,COL,1442,327
2021,133,COL,1443,55
2021,133,COL,1444,317
2021,133,COL,1447,130
2021,133,COL,1448,227
2021,133,COL,1449,236
2021,133,COL,1450,112
2021,133,COL,1451,136
2021,133,COL,1452,15
2021,133,COL,1453,280
2021,133,COL,1454,222
2021,133,COL,1455,24
2021,133,COL,1456,234
2021,133,COL,1457,52
2021,133,COL,1458,47
2021,133,COL,1459,103
2021,133,COL,1460,92
2021,133,COL,1461,139
2021,133,COL,1462,59
2021,133,COL,1464,238
2021,133,COL,1465,252
2021,133,COL,1466,254
2021,133,COL,1467,201
2021,133,COL,1468,171
2021,133,COL,1469,313
2021,133,COL,1470,291
2021,133,COL,1471,253
2021,133,DOL,1101,80
2021,133,DOL,1102,307
2021,133,DOL,1103,116
2021,133,DOL,1104,5
2021,133,DOL,1105,327
2021,133,DOL,1106,346
2021,133,DOL,1107,236
2021,133,DOL,1108,335
2021,133,DOL,1110,168
2021,133,DOL,1111,193
2021,133,DOL,1112,48
2021,133,DOL,1113,103
2021,133,DOL,1114,257
2021,133,DOL,1115,343
2021,133,DOL,1116,8
2021,133,DOL,1117,272
2021,133,DOL,1119,97
2021,133,DOL,1120,74
2021,133,DOL,1122,253
2021,133,DOL,1123,189
2021,133,DOL,1124,2
2021,133,DOL,1125,81
2021,133,DOL,1127,318
2021,133,DOL,1129,69
2021,133,DOL,1130,204
2021,133,DOL,1131,148
2021,133,DOL,1132,145
2021,133,DOL,1133,194
2021,133,DOL,1136,143
2021,133,DOL,1137,210
2021,133,DOL,1138,109
2021,133,DOL,1139,95
2021,133,DOL,1140,17
2021,133,DOL,1141,306
2021,133,DOL,1142,332
2021,133,DOL,1143,164
2021,133,DOL,1144,192
2021,133,DOL,1145,219
2021,133,DOL,1146,323
2021,133,DOL,1148,316
2021,133,DOL,1149,339
2021,133,DOL,1150,235
2021,133,DOL,1151,113
2021,133,DOL,1152,337
2021,133,DOL,1153,89
2021,133,DOL,1154,191
2021,133,DOL,1155,24
2021,133,DOL,1156,119
2021,133,DOL,1157,179
2021,133,DOL,1158,237
2021,133,DOL,1159,16
2021,133,DOL,1160,25
2021,133,DOL,1161,55
2021,133,DOL,1163,33
2021,133,DOL,1164,261
2021,133,DOL,1166,22
2021,133,DOL,1167,163
2021,133,DOL,1168,266
2021,133,DOL,1169,239
2021,133,DOL,1170,260
2021,133,DOL,1172,87
2021,133,DOL,1173,78
2021,133,DOL,1174,243
2021,133,DOL,1175,341
2021,133,DOL,1176,344
2021,133,DOL,1177,159
2021,133,DOL,1178,212
2021,133,DOL,1179,42
2021,133,DOL,1180,160
2021,133,DOL,1181,67
2021,133,DOL,1182,126
2021,133,DOL,1183,310
2021,133,DOL,1184,134
2021,133,DOL,1185,289
2021,133,DOL,1186,125
2021,133,DOL,1187,174
2021,133,DOL,1188,300
2021,133,DOL,1189,202
2021,133,DOL,1190,154
2021,133,DOL,1191,229
2021,133,DOL,1192,269
2021,133,DOL,1193,284
2021,133,DOL,1194,215
2021,133,DOL,1195,241
2021,133,DOL,1196,37
2021,133,DOL,1197,302
2021,133,DOL,1198,305
2021,133,DOL,1199,23
2021,133,DOL,1200,282
2021,133,DOL,1201,166
2021,133,DOL,1202,117
2021,133,DOL,1203,273
2021,133,DOL,1204,248
2021,133,DOL,1205,265
2021,133,DOL,1206,121
2021,133,DOL,1207,56
2021,133,DOL,1208,75
2021,133,DOL,1209,114
2021,133,DOL,1210,35
2021,133,DOL,1211,1
2021,133,DOL,1212,313
2021,133,DOL,1213,115
2021,133,DOL,1214,288
2021,133,DOL,1216,156
2021,133,DOL,1218,197
2021,133,DOL,1219,292
2021,133,DOL,1220,161
2021,133,DOL,1221,190
2021,133,DOL,1222,9
2021,133,DOL,1223,333
2021,133,DOL,1224,295
2021,133,DOL,1225,342
2021,133,DOL,1226,246
2021,133,DOL,1227,280
2021,133,DOL,1228,3
2021,133,DOL,1229,270
2021,133,DOL,1230,329
2021,133,DOL,1231,54
2021,133,DOL,1232,110
2021,133,DOL,1233,167
2021,133,DOL,1234,6
2021,133,DOL,1235,297
2021,133,DOL,1236,304
2021,133,DOL,1237,255
2021,133,DOL,1238,213
2021,133,DOL,1239,274
2021,133,DOL,1240,153
2021,133,DOL,1241,165
2021,133,DOL,1242,11
2021,133,DOL,1243,157
2021,133,DOL,1244,336
2021,133,DOL,1245,111
2021,133,DOL,1246,83
2021,133,DOL,1247,183
2021,133,DOL,1248,149
2021,133,DOL,1249,294
2021,133,DOL,1250,244
2021,133,DOL,1251,96
2021,133,DOL,1252,230
2021,133,DOL,1253,263
2021,133,DOL,1254,234
2021,133,DOL,1255,271
2021,133,DOL,1256,76
2021,133,DOL,1257,43
2021,133,DOL,1258,91
2021,133,DOL,1259,211
2021,133,DOL,1260,31
2021,133,DOL,1261,27
2021,133,DOL,1262,206
2021,133,DOL,1263,291
2021,133,DOL,1264,309
2021,133,DOL,1265,225
2021,133,DOL,1266,73
2021,133,DOL,1267,104
2021,133,DOL,1268,45
2021,133,DOL,1269,132
2021,133,DOL,1270,334
2021,133,DOL,1272,62
2021,133,DOL,1273,131
2021,133,DOL,1274,127
2021,133,DOL,1275,177
2021,133,DOL,1276,4
2021,133,DOL,1277,36
2021,133,DOL,1278,53
2021,133,DOL,1279,61
2021,133,DOL,1280,77
2021,133,DOL,1281,28
2021,133,DOL,1282,251
2021,133,DOL,1283,93
2021,133,DOL,1284,209
2021,133,DOL,1285,207
2021,133,DOL,1286,208
2021,133,DOL,1287,99
2021,133,DOL,1288,216
2021,133,DOL,1290,347
2021,133,DOL,1291,203
2021,133,DOL,1292,314
2021,133,DOL,1293,262
2021,133,DOL,1294,245
2021,133,DOL,1295,162
2021,133,DOL,1296,330
2021,133,DOL,1297,214
2021,133,DOL,1298,50
2021,133,DOL,1299,254
2021,133,DOL,1300,321
2021,133,DOL,1301,68
2021,133,DOL,1303,322
2021,133,DOL,1304,142
2021,133,DOL,1305,102
2021,133,DOL,1306,222
2021,133,DOL,1307,303
2021,133,DOL,1308,185
2021,133,DOL,1309,312
2021,133,DOL,1310,258
2021,133,DOL,1311,144
2021,133,DOL,1312,267
2021,133,DOL,1313,196
2021,133,DOL,1314,34
2021,133,DOL,1315,264
2021,133,DOL,1316,286
2021,133,DOL,1317,88
2021,133,DOL,1318,147
2021,133,DOL,1319,293
2021,133,DOL,1320,205
2021,133,DOL,1321,82
2021,133,DOL,1322,290
2021,133,DOL,1323,86
2021,133,DOL,1324,232
2021,133,DOL,1325,90
2021,133,DOL,1326,7
2021,133,DOL,1328,47
2021,133,DOL,1329,12
2021,133,DOL,1330,112
2021,133,DOL,1331,150
2021,133,DOL,1332,20
2021,133,DOL,1333,66
2021,133,DOL,1334,130
2021,133,DOL,1336,51
2021,133,DOL,1337,123
2021,133,DOL,1338,106
2021,133,DOL,1339,278
2021,133,DOL,1340,287
2021,133,DOL,1341,176
2021,133,DOL,1342,325
2021,133,DOL,1344,70
2021,133,DOL,1345,14
2021,133,DOL,1346,283
2021,133,DOL,1347,221
2021,133,DOL,1348,136
2021,133,DOL,1349,180
2021,133,DOL,1350,79
2021,133,DOL,1351,317
2021,133,DOL,1352,331
2021,133,DOL,1353,32
2021,133,DOL,1354,345
2021,133,DOL,1355,108
2021,133,DOL,1356,181
2021,133,DOL,1357,217
2021,133,DOL,1358,140
2021,133,DOL,1359,277
2021,133,DOL,1360,249
2021,133,DOL,1361,18
2021,133,DOL,1362,146
2021,133,DOL,1363,319
2021,133,DOL,1364,52
2021,133,DOL,1365,120
2021,133,DOL,1367,324
2021,133,DOL,1368,320
2021,133,DOL,1369,281
2021,133,DOL,1370,227
2021,133,DOL,1371,57
2021,133,DOL,1372,139
2021,133,DOL,1373,171
2021,133,DOL,1374,59
2021,133,DOL,1375,195
2021,133,DOL,1376,135
2021,133,DOL,1377,178
2021,133,DOL,1378,152
2021,133,DOL,1379,285
2021,133,DOL,1380,326
2021,133,DOL,1381,92
2021,133,DOL,1382,30
2021,133,DOL,1383,242
2021,133,DOL,1384,296
2021,133,DOL,1385,58
2021,133,DOL,1386,201
2021,133,DOL,1387,64
2021,133,DOL,1388,72
2021,133,DOL,1389,218
2021,133,DOL,1390,71
2021,133,DOL,1391,256
2021,133,DOL,1392,259
2021,133,DOL,1393,46
2021,133,DOL,1394,340
2021,133,DOL,1395,105
2021,133,DOL,1396,187
2021,133,DOL,1397,26
2021,133,DOL,1398,338
2021,133,DOL,1399,328
2021,133,DOL,1400,10
2021,133,DOL,1401,122
2021,133,DOL,1402,138
2021,133,DOL,1403,44
2021,133,DOL,1404,311
2021,133,DOL,1405,84
2021,133,DOL,1406,308
2021,133,DOL,1407,268
2021,133,DOL,1408,155
2021,133,DOL,1409,129
2021,133,DOL,1410,275
2021,133,DOL,1411,200
2021,133,DOL,1412,101
2021,133,DOL,1413,198
2021,133,DOL,1414,107
2021,133,DOL,1415,133
2021,133,DOL,1416,94
2021,133,DOL,1417,39
2021,133,DOL,1418,170
2021,133,DOL,1419,315
2021,133,DOL,1420,141
2021,133,DOL,1421,238
2021,133,DOL,1422,98
2021,133,DOL,1423,276
2021,133,DOL,1424,188
2021,133,DOL,1425,13
2021,133,DOL,1426,240
2021,133,DOL,1427,158
2021,133,DOL,1428,85
2021,133,DOL,1429,65
2021,133,DOL,1430,199
2021,133,DOL,1431,175
2021,133,DOL,1433,41
2021,133,DOL,1434,220
2021,133,DOL,1435,128
2021,133,DOL,1436,172
2021,133,DOL,1437,19
2021,133,DOL,1438,15
2021,133,DOL,1439,40
2021,133,DOL,1440,173
2021,133,DOL,1441,223
2021,133,DOL,1442,301
2021,133,DOL,1443,63
2021,133,DOL,1444,299
2021,133,DOL,1447,169
2021,133,DOL,1448,182
2021,133,DOL,1449,186
2021,133,DOL,1450,100
2021,133,DOL,1451,124
2021,133,DOL,1452,21
2021,133,DOL,1453,298
2021,133,DOL,1454,247
2021,133,DOL,1455,38
2021,133,DOL,1456,228
2021,133,DOL,1457,49
2021,133,DOL,1458,29
2021,133,DOL,1459,118
2021,133,DOL,1460,137
2021,133,DOL,1461,151
2021,133,DOL,1462,60
2021,133,DOL,1464,250
2021,133,DOL,1465,224
2021,133,DOL,1466,252
2021,133,DOL,1467,233
2021,133,DOL,1468,184
2021,133,DOL,1469,279
2021,133,DOL,1470,231
2021,133,DOL,1471,226
2021,133,MOR,1101,77
2021,133,MOR,1102,334
2021,133,MOR,1103,116
2021,133,MOR,1104,7
2021,133,MOR,1105,335
2021,133,MOR,1106,345
2021,133,MOR,1107,180
2021,133,MOR,1108,337
2021,133,MOR,1110,238
2021,133,MOR,1111,198
2021,133,MOR,1112,44
2021,133,MOR,1113,104
2021,133,MOR,1114,252
2021,133,MOR,1115,344
2021,133,MOR,1116,10
2021,133,MOR,1117,249
2021,133,MOR,1119,178
2021,133,MOR,1120,53
2021,133,MOR,1122,185
2021,133,MOR,1123,139
2021,133,MOR,1124,3
2021,133,MOR,1125,90
2021,133,MOR,1127,290
2021,133,MOR,1129,75
2021,133,MOR,1130,174
2021,133,MOR,1131,225
2021,133,MOR,1132,145
2021,133,MOR,1133,134
2021,133,MOR,1136,127
2021,133,MOR,1137,272
2021,133,MOR,1138,81
2021,133,MOR,1139,109
2021,133,MOR,1140,36
2021,133,MOR,1141,298
2021,133,MOR,1142,297
2021,133,MOR,1143,93
2021,133,MOR,1144,190
2021,133,MOR,1145,215
2021,133,MOR,1146,317
2021,133,MOR,1148,310
2021,133,MOR,1149,309
2021,133,MOR,1150,261
2021,133,MOR,1151,168
2021,133,MOR,1152,338
2021,133,MOR,1153,110
2021,133,MOR,1154,227
2021,133,MOR,1155,51
2021,133,MOR,1156,128
2021,133,MOR,1157,179
2021,133,MOR,1158,171
2021,133,MOR,1159,41
2021,133,MOR,1160,15
2021,133,MOR,1161,87
2021,133,MOR,1163,22
2021,133,MOR,1164,306
2021,133,MOR,1166,28
2021,133,MOR,1167,129
2021,133,MOR,1168,239
2021,133,MOR,1169,262
2021,133,MOR,1170,271
2021,133,MOR,1172,86
2021,133,MOR,1173,78
2021,133,MOR,1174,234
2021,133,MOR,1175,346
2021,133,MOR,1176,340
2021,133,MOR,1177,119
2021,133,MOR,1178,148
2021,133,MOR,1179,57
2021,133,MOR,1180,131
2021,133,MOR,1181,33
2021,133,MOR,1182,138
2021,133,MOR,1183,305
2021,133,MOR,1184,153
2021,133,MOR,1185,264
2021,133,MOR,1186,106
2021,133,MOR,1187,165
2021,133,MOR,1188,295
2021,133,MOR,1189,193
2021,133,MOR,1190,159
2021,133,MOR,1191,184
2021,133,MOR,1192,278
2021,133,MOR,1193,251
2021,133,MOR,1194,192
2021,133,MOR,1195,229
2021,133,MOR,1196,39
2021,133,MOR,1197,259
2021,133,MOR,1198,329
2021,133,MOR,1199,18
2021,133,MOR,1200,302
2021,133,MOR,1201,212
2021,133,MOR,1202,103
2021,133,MOR,1203,250
2021,133,MOR,1204,268
2021,133,MOR,1205,169
2021,133,MOR,1206,140
2021,133,MOR,1207,48
2021,133,MOR,1208,76
2021,133,MOR,1209,137
2021,133,MOR,1210,27
2021,133,MOR,1211,1
2021,133,MOR,1212,312
2021,133,MOR,1213,82
2021,133,MOR,1214,291
2021,133,MOR,1216,146
2021,133,MOR,1218,205
2021,133,MOR,1219,270
2021,133,MOR,1220,197
2021,133,MOR,1221,233
2021,133,MOR,1222,6
2021,133,MOR,1223,330
2021,133,MOR,1224,300
2021,133,MOR,1225,343
2021,133,MOR,1226,304
2021,133,MOR,1227,289
2021,133,MOR,1228,2
2021,133,MOR,1229,199
2021,133,MOR,1230,341
2021,133,MOR,1231,47
2021,133,MOR,1232,118
2021,133,MOR,1233,122
2021,133,MOR,1234,5
2021,133,MOR,1235,156
2021,133,MOR,1236,235
2021,133,MOR,1237,263
2021,133,MOR,1238,248
2021,133,MOR,1239,282
2021,133,MOR,1240,144
2021,133,MOR,1241,172
2021,133,MOR,1242,16
2021,133,MOR,1243,157
2021,133,MOR,1244,299
2021,133,MOR,1245,121
2021,133,MOR,1246,52
2021,133,MOR,1247,217
2021,133,MOR,1248,274
2021,133,MOR,1249,301
2021,133,MOR,1250,331
2021,133,MOR,1251,135
2021,133,MOR,1252,307
2021,133,MOR,1253,246
2021,133,MOR,1254,231
2021,133,MOR,1255,224
2021,133,MOR,1256,100
2021,133,MOR,1257,66
2021,133,MOR,1258,113
2021,133,MOR,1259,196
2021,133,MOR,1260,12
2021,133,MOR,1261,13
2021,133,MOR,1262,223
2021,133,MOR,1263,276
2021,133,MOR,1264,257
2021,133,MOR,1265,216
2021,133,MOR,1266,71
2021,133,MOR,1267,99
2021,133,MOR,1268,32
2021,133,MOR,1269,102
2021,133,MOR,1270,327
2021,133,MOR,1272,42
2021,133,MOR,1273,141
2021,133,MOR,1274,98
2021,133,MOR,1275,173
2021,133,MOR,1276,4
2021,133,MOR,1277,59
2021,133,MOR,1278,55
2021,133,MOR,1279,37
2021,133,MOR,1280,69
2021,133,MOR,1281,35
2021,133,MOR,1282,220
2021,133,MOR,1283,85
2021,133,MOR,1284,202
2021,133,MOR,1285,267
2021,133,MOR,1286,230
2021,133,MOR,1287,111
2021,133,MOR,1288,254
2021,133,MOR,1290,347
2021,133,MOR,1291,183
2021,133,MOR,1292,308
2021,133,MOR,1293,150
2021,133,MOR,1294,292
2021,133,MOR,1295,191
2021,133,MOR,1296,325
2021,133,MOR,1297,201
2021,133,MOR,1298,175
2021,133,MOR,1299,237
2021,133,MOR,1300,293
2021,133,MOR,1301,65
2021,133,MOR,1303,322
2021,133,MOR,1304,95
2021,133,MOR,1305,97
2021,133,MOR,1306,226
2021,133,MOR,1307,313
2021,133,MOR,1308,200
2021,133,MOR,1309,277
2021,133,MOR,1310,188
2021,133,MOR,1311,214
2021,133,MOR,1312,273
2021,133,MOR,1313,222
2021,133,MOR,1314,20
2021,133,MOR,1315,285
2021,133,MOR,1316,326
2021,133,MOR,1317,94
2021,133,MOR,1318,164
2021,133,MOR,1319,311
2021,133,MOR,1320,167
2021,133,MOR,1321,64
2021,133,MOR,1322,316
2021,133,MOR,1323,92
2021,133,MOR,1324,209
2021,133,MOR,1325,73
2021,133,MOR,1326,8
2021,133,MOR,1328,38
2021,133,MOR,1329,30
2021,133,MOR,1330,170
2021,133,MOR,1331,130
2021,133,MOR,1332,29
2021,133,MOR,1333,54
2021,133,MOR,1334,155
2021,133,MOR,1336,40
2021,133,MOR,1337,126
2021,133,MOR,1338,89
2021,133,MOR,1339,339
2021,133,MOR,1340,328
2021,133,MOR,1341,206
2021,133,MOR,1342,287
2021,133,MOR,1344,74
2021,133,MOR,1345,23
2021,133,MOR,1346,253
2021,133,MOR,1347,218
2021,133,MOR,1348,123
2021,133,MOR,1349,258
2021,133,MOR,1350,107
2021,133,MOR,1351,296
2021,133,MOR,1352,279
2021,133,MOR,1353,34
2021,133,MOR,1354,332
2021,133,MOR,1355,124
2021,133,MOR,1356,166
2021,133,MOR,1357,314
2021,133,MOR,1358,161
2021,133,MOR,1359,286
2021,133,MOR,1360,240
2021,133,MOR,1361,17
2021,133,MOR,1362,105
2021,133,MOR,1363,342
2021,133,MOR,1364,63
2021,133,MOR,1365,194
2021,133,MOR,1367,320
2021,133,MOR,1368,336
2021,133,MOR,1369,247
2021,133,MOR,1370,280
2021,133,MOR,1371,67
2021,133,MOR,1372,160
2021,133,MOR,1373,142
2021,133,MOR,1374,68
2021,133,MOR,1375,265
2021,133,MOR,1376,120
2021,133,MOR,1377,176
2021,133,MOR,1378,162
2021,133,MOR,1379,294
2021,133,MOR,1380,288
2021,133,MOR,1381,211
2021,133,MOR,1382,26
2021,133,MOR,1383,260
2021,133,MOR,1384,281
2021,133,MOR,1385,70
2021,133,MOR,1386,219
2021,133,MOR,1387,46
2021,133,MOR,1388,91
2021,133,MOR,1389,207
2021,133,MOR,1390,80
2021,133,MOR,1391,256
2021,133,MOR,1392,210
2021,133,MOR,1393,43
2021,133,MOR,1394,333
2021,133,MOR,1395,136
2021,133,MOR,1396,125
2021,133,MOR,1397,9
2021,133,MOR,1398,283
2021,133,MOR,1399,303
2021,133,MOR,1400,19
2021,133,MOR,1401,117
2021,133,MOR,1402,213
2021,133,MOR,1403,21
2021,133,MOR,1404,323
2021,133,MOR,1405,72
2021,133,MOR,1406,255
2021,133,MOR,1407,324
2021,133,MOR,1408,147
2021,133,MOR,1409,132
2021,133,MOR,1410,321
2021,133,MOR,1411,181
2021,133,MOR,1412,133
2021,133,MOR,1413,232
2021,133,MOR,1414,84
2021,133,MOR,1415,112
2021,133,MOR,1416,101
2021,133,MOR,1417,49
2021,133,MOR,1418,221
2021,133,MOR,1419,315
2021,133,MOR,1420,151
2021,133,MOR,1421,195
2021,133,MOR,1422,108
2021,133,MOR,1423,242
2021,133,MOR,1424,189
2021,133,MOR,1425,14
2021,133,MOR,1426,284
2021,133,MOR,1427,208
2021,133,MOR,1428,60
2021,133,MOR,1429,61
2021,133,MOR,1430,236
2021,133,MOR,1431,203
2021,133,MOR,1433,56
2021,133,MOR,1434,177
2021,133,MOR,1435,83
2021,133,MOR,1436,115
2021,133,MOR,1437,25
2021,133,MOR,1438,24
2021,133,MOR,1439,45
2021,133,MOR,1440,182
2021,133,MOR,1441,266
2021,133,MOR,1442,318
2021,133,MOR,1443,96
2021,133,MOR,1444,269
2021,133,MOR,1447,204
2021,133,MOR,1448,149
2021,133,MOR,1449,152
